#1
double tab1(8760,5)
306	0.0000	0.8697	0.5747	0.0000
307	0.0000	0.6892	0.4554	0.0000
308	0.0000	0.7215	0.4768	0.0000
309	0.0000	0.4395	0.2904	0.0000
310	0.0000	1.0102	0.6676	0.0000
311	0.0000	0.5125	0.3387	0.0000
312	0.0000	0.8968	0.5926	0.0000
313	0.0000	0.5845	0.3863	0.0000
314	0.0000	0.7837	0.5179	0.0000
315	0.0000	0.7649	0.5055	0.0000
316	0.0000	0.6662	0.4402	0.0000
317	0.0000	0.6358	0.4202	0.0000
318	0.0000	0.5340	0.3528	0.0000
319	0.0000	0.6506	0.4300	0.0000
320	0.0000	0.8025	0.5303	0.0000
321	0.0000	0.7066	0.4670	0.0000
322	0.0000	0.5415	0.3578	0.0000
323	0.0000	0.8100	0.5353	0.0000
324	0.0000	0.4994	0.3300	0.0000
325	0.0000	0.6853	0.4529	0.0000
326	0.0000	0.5405	0.3572	0.0000
327	0.0000	0.5547	0.3666	0.0000
328	0.0000	0.7997	0.5285	0.0000
329	0.0000	0.5968	0.3944	0.0000
330	0.0000	0.4584	0.3029	0.0000
331	0.0000	0.5868	0.3878	0.0000
332	0.0000	0.7572	0.5004	0.0000
333	0.0000	0.5617	0.3712	0.0000
334	0.0000	0.8175	0.5402	0.0000
335	0.0000	0.7903	0.5223	0.0000
336	0.0000	0.6673	0.4410	0.0000
337	0.0000	0.8121	0.5366	0.0000
338	0.0000	0.9027	0.5966	0.0000
339	0.0000	0.3968	0.2622	0.0000
340	0.0000	0.8098	0.5352	0.0000
341	0.0000	0.7378	0.4876	0.0000
342	0.0000	1.8455	0.4065	0.0000
343	0.0453	3.7253	4.2342	2.1785
344	0.0432	3.5494	4.0343	2.0757
345	0.0944	7.5648	3.3070	0.8507
346	0.1384	11.0949	4.8502	1.2477
347	0.0411	3.3807	3.8425	3.9540
348	0.0495	4.0700	4.6260	4.7602
349	0.1014	8.1298	3.5540	0.9143
350	0.0718	5.7531	2.5150	0.6470
351	0.0420	3.4495	3.9207	2.0172
352	0.0381	3.1338	3.5620	1.8327
353	0.0000	1.4755	0.3250	0.0000
354	0.0000	0.4351	0.2875	0.0000
355	0.0000	0.7388	0.4882	0.0000
356	0.0000	0.8247	0.5450	0.0000
357	0.0000	0.8415	0.5561	0.0000
358	0.0000	0.7280	0.4811	0.0000
359	0.0000	0.6582	0.4350	0.0000
360	0.0000	0.6826	0.4511	0.0000
361	0.0000	0.6636	0.4385	0.0000
362	0.0000	0.7622	0.5037	0.0000
363	0.0000	0.5928	0.3918	0.0000
364	0.0000	0.4917	0.3250	0.0000
365	0.0000	0.6288	0.4156	0.0000
366	0.0000	2.0509	0.4518	0.0000
367	0.0380	3.1206	3.5469	1.8249
368	0.0402	3.3054	3.7570	1.9330
369	0.1536	12.3137	5.3830	1.3848
370	0.1255	10.0623	4.3988	1.1316
371	0.0289	2.3764	2.7010	2.7794
372	0.0452	3.7184	4.2263	4.3490
373	0.0602	4.8280	2.1106	0.5430
374	0.1199	9.6084	4.2004	1.0806
375	0.0438	3.6023	4.0944	2.1066
376	0.0402	3.3056	3.7572	1.9331
377	0.0000	1.5904	0.3503	0.0000
378	0.0000	0.5283	0.3491	0.0000
379	0.0000	0.7120	0.4705	0.0000
380	0.0000	0.5769	0.3812	0.0000
381	0.0000	0.7678	0.5074	0.0000
382	0.0000	0.5757	0.3804	0.0000
383	0.0000	0.6099	0.4031	0.0000
384	0.0000	0.7576	0.5006	0.0000
385	0.0000	0.6532	0.4317	0.0000
386	0.0000	0.6358	0.4202	0.0000
387	0.0000	0.6931	0.4581	0.0000
388	0.0000	0.7071	0.4672	0.0000
389	0.0000	0.6467	0.4273	0.0000
390	0.0000	2.0623	0.4543	0.0000
391	0.0391	3.2122	3.6511	1.8785
392	0.0433	3.5592	4.0454	2.0814
393	0.1128	9.0422	3.9528	1.0169
394	0.1174	9.4123	4.1147	1.0585
395	0.0464	3.8174	4.3389	4.4648
396	0.0318	2.6106	2.9673	3.0534
397	0.0777	6.2283	2.7228	0.7004
398	0.1010	8.0943	3.5385	0.9103
399	0.0386	3.1758	3.6096	1.8572
400	0.0437	3.5926	4.0833	2.1009
401	0.0000	1.4917	0.3286	0.0000
402	0.0000	0.6830	0.4514	0.0000
403	0.0000	0.7150	0.4725	0.0000
404	0.0000	0.4426	0.2925	0.0000
405	0.0000	0.7149	0.4724	0.0000
406	0.0000	0.8416	0.5561	0.0000
407	0.0000	0.6741	0.4455	0.0000
408	0.0000	0.5404	0.3571	0.0000
409	0.0000	0.5818	0.3845	0.0000
410	0.0000	0.6478	0.4281	0.0000
411	0.0000	0.5891	0.3893	0.0000
412	0.0000	0.2362	0.1561	0.0000
413	0.0000	0.8501	0.5618	0.0000
414	0.0000	1.7888	0.3940	0.0000
415	0.0386	3.1707	3.6039	1.8542
416	0.0474	3.8967	4.4290	2.2788
417	0.1117	8.9523	3.9135	1.0068
418	0.0962	7.7145	3.3724	0.8676
419	0.0393	3.2273	3.6682	3.7746
420	0.0443	3.6406	4.1379	4.2580
421	0.1184	9.4919	4.1495	1.0675
422	0.1026	8.2225	3.5945	0.9247
423	0.0464	3.8111	4.3318	2.2287
424	0.0463	3.8048	4.3246	2.2250
425	0.0000	1.7806	0.3922	0.0000
426	0.0000	0.5254	0.3472	0.0000
427	0.0000	0.7008	0.4631	0.0000
428	0.0000	0.7339	0.4850	0.0000
429	0.0000	0.5972	0.3946	0.0000
430	0.0000	0.6004	0.3967	0.0000
431	0.0000	0.7282	0.4812	0.0000
432	0.0000	0.6783	0.4483	0.0000
433	0.0000	0.8364	0.5527	0.0000
434	0.0000	0.7255	0.4794	0.0000
435	0.0000	0.9713	0.6419	0.0000
436	0.0000	0.7273	0.4806	0.0000
437	0.0000	0.5398	0.3567	0.0000
438	0.0000	1.8950	0.4174	0.0000
439	0.0392	3.2257	3.6663	1.8864
440	0.0266	2.1832	2.4815	1.2768
441	0.1211	9.7072	4.2436	1.0917
442	0.1080	8.6538	3.7831	0.9732
443	0.0398	3.2733	3.7205	3.8284
444	0.0356	2.9245	3.3241	3.4205
445	0.0831	6.6585	2.9108	0.7488
446	0.1020	8.1787	3.5754	0.9198
447	0.0330	2.7127	3.0833	1.5864
448	0.0401	3.2956	3.7457	1.9272
449	0.0000	1.6155	0.3558	0.0000
450	0.0000	0.4715	0.3116	0.0000
451	0.0000	0.6701	0.4429	0.0000
452	0.0000	0.6832	0.4515	0.0000
453	0.0000	0.7291	0.4818	0.0000
454	0.0000	0.6651	0.4395	0.0000
455	0.0000	0.8505	0.5620	0.0000
456	0.0000	0.5740	0.3793	0.0000
457	0.0000	0.8036	0.5311	0.0000
458	0.0000	0.5271	0.3483	0.0000
459	0.0000	0.5679	0.3753	0.0000
460	0.0000	0.6039	0.3990	0.0000
461	0.0000	0.6251	0.4131	0.0000
462	0.0000	0.8587	0.5674	0.0000
463	0.0000	0.5723	0.3782	0.0000
464	0.0000	0.4908	0.3243	0.0000
465	0.0000	0.7570	0.5002	0.0000
466	0.0000	0.6545	0.4325	0.0000
467	0.0000	0.4528	0.2992	0.0000
468	0.0000	0.7032	0.4647	0.0000
469	0.0000	0.7816	0.5165	0.0000
470	0.0000	0.6070	0.4011	0.0000
471	0.0000	0.8629	0.5702	0.0000
472	0.0000	0.8609	0.5689	0.0000
473	0.0000	0.5667	0.3745	0.0000
474	0.0000	0.7714	0.5098	0.0000
475	0.0000	0.3818	0.2523	0.0000
476	0.0000	0.6801	0.4494	0.0000
477	0.0000	0.5580	0.3687	0.0000
478	0.0000	0.7850	0.5187	0.0000
479	0.0000	0.5427	0.3586	0.0000
480	0.0000	0.7929	0.5240	0.0000
481	0.0000	0.5521	0.3648	0.0000
482	0.0000	0.6014	0.3974	0.0000
483	0.0000	0.5583	0.3690	0.0000
484	0.0000	0.6867	0.4538	0.0000
485	0.0000	0.4771	0.3153	0.0000
486	0.0000	0.7428	0.4908	0.0000
487	0.0000	0.5691	0.3761	0.0000
488	0.0000	0.9526	0.6295	0.0000
489	0.0000	0.6253	0.4132	0.0000
490	0.0000	0.5572	0.3682	0.0000
491	0.0000	0.7209	0.4764	0.0000
492	0.0000	0.5483	0.3623	0.0000
493	0.0000	0.7357	0.4862	0.0000
494	0.0000	0.5987	0.3956	0.0000
495	0.0000	0.7218	0.4770	0.0000
496	0.0000	0.6651	0.4395	0.0000
497	0.0000	0.7295	0.4821	0.0000
498	0.0000	0.5678	0.3752	0.0000
499	0.0000	0.5710	0.3773	0.0000
500	0.0000	0.8470	0.5597	0.0000
501	0.0000	0.8395	0.5548	0.0000
502	0.0000	0.7789	0.5147	0.0000
503	0.0000	0.5823	0.3848	0.0000
504	0.0000	0.8254	0.5455	0.0000
505	0.0000	0.6144	0.4060	0.0000
506	0.0000	0.6384	0.4219	0.0000
507	0.0000	0.7969	0.5266	0.0000
508	0.0000	0.6431	0.4250	0.0000
509	0.0000	0.6526	0.4312	0.0000
510	0.0000	1.8459	0.4066	0.0000
511	0.0347	2.8506	3.2400	1.6670
512	0.0344	2.8250	3.2110	1.6521
513	0.0991	7.9451	3.4732	0.8935
514	0.1099	8.8098	3.8513	0.9908
515	0.0376	3.0884	3.5103	3.6122
516	0.0306	2.5131	2.8565	2.9393
517	0.1035	8.2950	3.6262	0.9329
518	0.1019	8.1651	3.5694	0.9183
519	0.0406	3.3346	3.7901	1.9501
520	0.0436	3.5858	4.0756	2.0970
521	0.0000	2.0891	0.4602	0.0000
522	0.0000	0.5488	0.3627	0.0000
523	0.0000	0.5487	0.3626	0.0000
524	0.0000	0.5929	0.3918	0.0000
525	0.0000	0.5588	0.3693	0.0000
526	0.0000	0.4488	0.2966	0.0000
527	0.0000	0.5960	0.3939	0.0000
528	0.0000	0.4694	0.3102	0.0000
529	0.0000	0.4915	0.3248	0.0000
530	0.0000	0.4946	0.3268	0.0000
531	0.0000	0.5192	0.3431	0.0000
532	0.0000	0.5088	0.3362	0.0000
533	0.0000	0.5379	0.3554	0.0000
534	0.0000	1.8704	0.4120	0.0000
535	0.0465	3.8243	4.3467	2.2364
536	0.0292	2.4023	2.7305	1.4049
537	0.1293	10.3618	4.5297	1.1653
538	0.1179	9.4470	4.1298	1.0624
539	0.0443	3.6393	4.1365	4.2565
540	0.0380	3.1217	3.5481	3.6511
541	0.1108	8.8785	3.8813	0.9985
542	0.1187	9.5126	4.1585	1.0698
543	0.0450	3.7011	4.2067	2.1644
544	0.0373	3.0649	3.4836	1.7923
545	0.0000	2.2640	0.4987	0.0000
546	0.0000	0.8159	0.5392	0.0000
547	0.0000	0.7854	0.5190	0.0000
548	0.0000	0.7503	0.4958	0.0000
549	0.0000	0.5781	0.3820	0.0000
550	0.0000	0.6583	0.4350	0.0000
551	0.0000	0.6770	0.4474	0.0000
552	0.0000	0.5968	0.3944	0.0000
553	0.0000	0.6864	0.4536	0.0000
554	0.0000	0.6799	0.4493	0.0000
555	0.0000	0.6511	0.4303	0.0000
556	0.0000	0.6380	0.4216	0.0000
557	0.0000	0.6530	0.4315	0.0000
558	0.0000	1.9863	0.4375	0.0000
559	0.0371	3.0474	3.4637	1.7821
560	0.0366	3.0095	3.4206	1.7599
561	0.1056	8.4630	3.6997	0.9518
562	0.0827	6.6284	2.8976	0.7454
563	0.0251	2.0669	2.3492	2.4174
564	0.0383	3.1461	3.5758	3.6796
565	0.0815	6.5336	2.8562	0.7348
566	0.1418	11.3625	4.9672	1.2778
567	0.0458	3.7643	4.2785	2.2013
568	0.0500	4.1094	4.6707	2.4031
569	0.0000	2.2622	0.4983	0.0000
570	0.0000	0.6155	0.4067	0.0000
571	0.0000	0.7236	0.4782	0.0000
572	0.0000	0.7261	0.4798	0.0000
573	0.0000	0.4764	0.3148	0.0000
574	0.0000	0.7609	0.5028	0.0000
575	0.0000	0.5398	0.3567	0.0000
576	0.0000	0.5027	0.3322	0.0000
577	0.0000	0.7552	0.4990	0.0000
578	0.0000	0.5823	0.3848	0.0000
579	0.0000	0.5313	0.3511	0.0000
580	0.0000	0.8139	0.5379	0.0000
581	0.0000	0.4254	0.2811	0.0000
582	0.0000	1.6691	0.3677	0.0000
583	0.0490	4.0279	4.5781	2.3555
584	0.0614	5.0456	5.7349	2.9507
585	0.1080	8.6602	3.7859	0.9739
586	0.1262	10.1121	4.4206	1.1372
587	0.0320	2.6327	2.9924	3.0792
588	0.0566	4.6532	5.2889	5.4423
589	0.0941	7.5408	3.2965	0.8480
590	0.0466	3.7346	1.6326	0.4200
591	0.0409	3.3605	3.8196	1.9652
592	0.0411	3.3823	3.8443	1.9780
593	0.0000	1.6637	0.3665	0.0000
594	0.0000	0.6916	0.4570	0.0000
595	0.0000	0.8304	0.5487	0.0000
596	0.0000	0.4802	0.3174	0.0000
597	0.0000	0.7235	0.4781	0.0000
598	0.0000	0.5282	0.3490	0.0000
599	0.0000	0.8532	0.5638	0.0000
600	0.0000	0.7328	0.4842	0.0000
601	0.0000	0.5902	0.3900	0.0000
602	0.0000	0.6940	0.4586	0.0000
603	0.0000	0.6065	0.4008	0.0000
604	0.0000	0.7430	0.4910	0.0000
605	0.0000	0.6545	0.4325	0.0000
606	0.0000	2.4894	0.5484	0.0000
607	0.0613	5.0396	5.7281	2.9471
608	0.0427	3.5139	3.9939	2.0549
609	0.1253	10.0422	4.3900	1.1294
610	0.1147	9.1953	4.0198	1.0341
611	0.0359	2.9552	3.3589	3.4564
612	0.0439	3.6061	4.0988	4.2177
613	0.1275	10.2205	4.4680	1.1494
614	0.1247	9.9981	4.3707	1.1244
615	0.0413	3.3915	3.8548	1.9833
616	0.0388	3.1868	3.6222	1.8636
617	0.0000	2.6953	0.5937	0.0000
618	0.0000	0.7799	0.5154	0.0000
619	0.0000	0.8395	0.5548	0.0000
620	0.0000	0.5719	0.3779	0.0000
621	0.0000	0.8448	0.5583	0.0000
622	0.0000	0.4658	0.3078	0.0000
623	0.0000	0.7205	0.4761	0.0000
624	0.0000	0.6616	0.4372	0.0000
625	0.0000	0.6790	0.4487	0.0000
626	0.0000	0.6036	0.3989	0.0000
627	0.0000	0.7801	0.5155	0.0000
628	0.0000	0.7285	0.4814	0.0000
629	0.0000	0.6834	0.4516	0.0000
630	0.0000	0.9294	0.6142	0.0000
631	0.0000	0.7948	0.5252	0.0000
632	0.0000	0.6818	0.4506	0.0000
633	0.0000	0.6562	0.4336	0.0000
634	0.0000	0.3963	0.2619	0.0000
